date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2018-01-15,Sugar - Retail,KG,miscellaneous food,4.1369,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-02-15,Sugar - Retail,KG,miscellaneous food,4.2027,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-03-15,Sugar - Retail,KG,miscellaneous food,4.4297,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,4.4762,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-05-15,Sugar - Retail,KG,miscellaneous food,4.5178,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-06-15,Sugar - Retail,KG,miscellaneous food,4.5636,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-07-15,Sugar - Retail,KG,miscellaneous food,4.543,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-08-15,Sugar - Retail,KG,miscellaneous food,4.5422,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2018-09-15,Sugar - Retail,KG,miscellaneous food,4.5569,TRY,Turkey,,3023,Ankara,2053,97,15,5,7,2053_97_15_5,
2017-01-15,Garlic - Retail,KG,vegetables and fruits,15.1588,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-02-15,Garlic - Retail,KG,vegetables and fruits,15.6602,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-03-15,Garlic - Retail,KG,vegetables and fruits,16.4842,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-04-15,Garlic - Retail,KG,vegetables and fruits,17.2293,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-05-15,Garlic - Retail,KG,vegetables and fruits,12.1905,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-06-15,Garlic - Retail,KG,vegetables and fruits,11.5902,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-07-15,Garlic - Retail,KG,vegetables and fruits,11.5928,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-08-15,Garlic - Retail,KG,vegetables and fruits,11.0391,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-09-15,Garlic - Retail,KG,vegetables and fruits,10.4146,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-10-15,Garlic - Retail,KG,vegetables and fruits,10.2761,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-11-15,Garlic - Retail,KG,vegetables and fruits,10.2606,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-12-15,Garlic - Retail,KG,vegetables and fruits,10.5521,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-01-15,Garlic - Retail,KG,vegetables and fruits,10.7016,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-02-15,Garlic - Retail,KG,vegetables and fruits,10.5583,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-03-15,Garlic - Retail,KG,vegetables and fruits,10.086,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-04-15,Garlic - Retail,KG,vegetables and fruits,10.3527,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-05-15,Garlic - Retail,KG,vegetables and fruits,9.8725,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-06-15,Garlic - Retail,KG,vegetables and fruits,9.2014,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-07-15,Garlic - Retail,KG,vegetables and fruits,9.3015,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-08-15,Garlic - Retail,KG,vegetables and fruits,9.5229,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2018-09-15,Garlic - Retail,KG,vegetables and fruits,10.5658,TRY,Turkey,,3023,Ankara,2053,105,15,5,4,2053_105_15_5,
2017-01-15,Lentils - Retail,KG,pulses and nuts,7.8225,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-02-15,Lentils - Retail,KG,pulses and nuts,8.1537,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-03-15,Lentils - Retail,KG,pulses and nuts,8.044,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-04-15,Lentils - Retail,KG,pulses and nuts,7.9037,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-05-15,Lentils - Retail,KG,pulses and nuts,7.886,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-06-15,Lentils - Retail,KG,pulses and nuts,7.7749,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-07-15,Lentils - Retail,KG,pulses and nuts,7.6726,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-08-15,Lentils - Retail,KG,pulses and nuts,7.4407,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-09-15,Lentils - Retail,KG,pulses and nuts,7.2885,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-10-15,Lentils - Retail,KG,pulses and nuts,7.1365,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-11-15,Lentils - Retail,KG,pulses and nuts,7.0086,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-12-15,Lentils - Retail,KG,pulses and nuts,6.7305,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-01-15,Lentils - Retail,KG,pulses and nuts,6.5036,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-02-15,Lentils - Retail,KG,pulses and nuts,6.3703,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-03-15,Lentils - Retail,KG,pulses and nuts,6.3291,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-04-15,Lentils - Retail,KG,pulses and nuts,6.3481,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-05-15,Lentils - Retail,KG,pulses and nuts,5.9932,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-06-15,Lentils - Retail,KG,pulses and nuts,6.1522,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-07-15,Lentils - Retail,KG,pulses and nuts,6.1602,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-08-15,Lentils - Retail,KG,pulses and nuts,6.2358,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2018-09-15,Lentils - Retail,KG,pulses and nuts,6.4504,TRY,Turkey,,3023,Ankara,2053,108,15,5,5,2053_108_15_5,
2017-01-15,Pasta - Retail,KG,cereals and tubers,3.251,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-02-15,Pasta - Retail,KG,cereals and tubers,3.1714,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-03-15,Pasta - Retail,KG,cereals and tubers,3.1481,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-04-15,Pasta - Retail,KG,cereals and tubers,3.2148,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-05-15,Pasta - Retail,KG,cereals and tubers,3.1546,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-06-15,Pasta - Retail,KG,cereals and tubers,3.1416,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-07-15,Pasta - Retail,KG,cereals and tubers,3.1948,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-08-15,Pasta - Retail,KG,cereals and tubers,3.2031,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-09-15,Pasta - Retail,KG,cereals and tubers,3.2417,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-10-15,Pasta - Retail,KG,cereals and tubers,3.2745,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-11-15,Pasta - Retail,KG,cereals and tubers,3.2867,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-12-15,Pasta - Retail,KG,cereals and tubers,3.2795,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-01-15,Pasta - Retail,KG,cereals and tubers,3.1475,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-02-15,Pasta - Retail,KG,cereals and tubers,3.2149,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-03-15,Pasta - Retail,KG,cereals and tubers,3.2528,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-04-15,Pasta - Retail,KG,cereals and tubers,3.3079,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-05-15,Pasta - Retail,KG,cereals and tubers,3.2917,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-06-15,Pasta - Retail,KG,cereals and tubers,3.3634,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-07-15,Pasta - Retail,KG,cereals and tubers,3.433,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-08-15,Pasta - Retail,KG,cereals and tubers,3.5052,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2018-09-15,Pasta - Retail,KG,cereals and tubers,3.6377,TRY,Turkey,,3023,Ankara,2053,112,15,5,1,2053_112_15_5,
2017-01-15,Tomatoes - Retail,KG,vegetables and fruits,3.9259,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-02-15,Tomatoes - Retail,KG,vegetables and fruits,3.2768,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-03-15,Tomatoes - Retail,KG,vegetables and fruits,2.7704,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-04-15,Tomatoes - Retail,KG,vegetables and fruits,4.5217,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-05-15,Tomatoes - Retail,KG,vegetables and fruits,3.7424,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-06-15,Tomatoes - Retail,KG,vegetables and fruits,2.137,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-07-15,Tomatoes - Retail,KG,vegetables and fruits,2.1794,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-08-15,Tomatoes - Retail,KG,vegetables and fruits,1.8266,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-09-15,Tomatoes - Retail,KG,vegetables and fruits,2.2351,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-10-15,Tomatoes - Retail,KG,vegetables and fruits,2.5293,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-11-15,Tomatoes - Retail,KG,vegetables and fruits,3.4122,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-12-15,Tomatoes - Retail,KG,vegetables and fruits,4.2442,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-01-15,Tomatoes - Retail,KG,vegetables and fruits,4.0237,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-02-15,Tomatoes - Retail,KG,vegetables and fruits,3.5786,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-03-15,Tomatoes - Retail,KG,vegetables and fruits,3.2531,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-04-15,Tomatoes - Retail,KG,vegetables and fruits,3.4643,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-05-15,Tomatoes - Retail,KG,vegetables and fruits,3.0443,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-06-15,Tomatoes - Retail,KG,vegetables and fruits,3.7995,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-07-15,Tomatoes - Retail,KG,vegetables and fruits,4.2363,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-08-15,Tomatoes - Retail,KG,vegetables and fruits,3.1481,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2018-09-15,Tomatoes - Retail,KG,vegetables and fruits,4.3091,TRY,Turkey,,3023,Ankara,2053,114,15,5,4,2053_114_15_5,
2017-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,17.0795,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.0686,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.2788,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.3216,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.4549,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.8342,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.7246,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.4902,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.2477,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.1801,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-11-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.7018,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-12-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.9675,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.1307,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.0344,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.1827,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.2469,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.3644,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.3644,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.5292,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.7115,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2018-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,20.4581,TRY,Turkey,,3023,Ankara,2053,119,15,5,5,2053_119_15_5,
2017-01-15,Bread (common) - Retail,KG,cereals and tubers,3.8115,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-02-15,Bread (common) - Retail,KG,cereals and tubers,3.8115,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-03-15,Bread (common) - Retail,KG,cereals and tubers,3.8115,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-04-15,Bread (common) - Retail,KG,cereals and tubers,3.8115,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-05-15,Bread (common) - Retail,KG,cereals and tubers,3.8115,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-06-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-07-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-08-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-09-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-10-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-11-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-12-15,Bread (common) - Retail,KG,cereals and tubers,3.7938,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-01-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-02-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-03-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-04-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-05-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-06-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-07-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-08-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2018-09-15,Bread (common) - Retail,KG,cereals and tubers,4.672,TRY,Turkey,,3023,Ankara,2053,124,15,5,1,2053_124_15_5,
2017-01-15,Coffee - Retail,KG,miscellaneous food,39.8934,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-02-15,Coffee - Retail,KG,miscellaneous food,41.4794,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-03-15,Coffee - Retail,KG,miscellaneous food,40.9401,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-04-15,Coffee - Retail,KG,miscellaneous food,42.9424,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-05-15,Coffee - Retail,KG,miscellaneous food,44.1218,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-06-15,Coffee - Retail,KG,miscellaneous food,42.9929,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-07-15,Coffee - Retail,KG,miscellaneous food,44.1064,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-08-15,Coffee - Retail,KG,miscellaneous food,43.8406,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-09-15,Coffee - Retail,KG,miscellaneous food,43.4606,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-10-15,Coffee - Retail,KG,miscellaneous food,43.1612,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-11-15,Coffee - Retail,KG,miscellaneous food,43.5538,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-12-15,Coffee - Retail,KG,miscellaneous food,42.327,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-01-15,Coffee - Retail,KG,miscellaneous food,39.9063,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-02-15,Coffee - Retail,KG,miscellaneous food,40.1995,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-03-15,Coffee - Retail,KG,miscellaneous food,40.2684,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-04-15,Coffee - Retail,KG,miscellaneous food,39.5491,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-05-15,Coffee - Retail,KG,miscellaneous food,40.5181,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-06-15,Coffee - Retail,KG,miscellaneous food,40.544,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-07-15,Coffee - Retail,KG,miscellaneous food,41.3154,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-08-15,Coffee - Retail,KG,miscellaneous food,42.1251,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2018-09-15,Coffee - Retail,KG,miscellaneous food,47.2322,TRY,Turkey,,3023,Ankara,2053,151,15,5,7,2053_151_15_5,
2017-01-15,Onions - Retail,KG,vegetables and fruits,1.104,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-02-15,Onions - Retail,KG,vegetables and fruits,0.9966,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-03-15,Onions - Retail,KG,vegetables and fruits,0.9607,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-04-15,Onions - Retail,KG,vegetables and fruits,1.0295,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-05-15,Onions - Retail,KG,vegetables and fruits,1.2452,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-06-15,Onions - Retail,KG,vegetables and fruits,1.3341,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-07-15,Onions - Retail,KG,vegetables and fruits,1.5363,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-08-15,Onions - Retail,KG,vegetables and fruits,1.3422,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-09-15,Onions - Retail,KG,vegetables and fruits,1.17,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-10-15,Onions - Retail,KG,vegetables and fruits,1.1185,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-11-15,Onions - Retail,KG,vegetables and fruits,1.1762,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-12-15,Onions - Retail,KG,vegetables and fruits,1.3466,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-01-15,Onions - Retail,KG,vegetables and fruits,1.2821,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-02-15,Onions - Retail,KG,vegetables and fruits,1.265,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-03-15,Onions - Retail,KG,vegetables and fruits,1.2638,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-04-15,Onions - Retail,KG,vegetables and fruits,1.5145,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-05-15,Onions - Retail,KG,vegetables and fruits,2.162,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-06-15,Onions - Retail,KG,vegetables and fruits,3.8065,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-07-15,Onions - Retail,KG,vegetables and fruits,3.3582,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-08-15,Onions - Retail,KG,vegetables and fruits,2.1526,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2018-09-15,Onions - Retail,KG,vegetables and fruits,2.053,TRY,Turkey,,3023,Ankara,2053,173,15,5,4,2053_173_15_5,
2017-01-15,Cabbage - Retail,KG,vegetables and fruits,1.5539,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-02-15,Cabbage - Retail,KG,vegetables and fruits,1.5408,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-03-15,Cabbage - Retail,KG,vegetables and fruits,1.4924,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-10-15,Cabbage - Retail,KG,vegetables and fruits,1.1702,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-11-15,Cabbage - Retail,KG,vegetables and fruits,1.1798,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-12-15,Cabbage - Retail,KG,vegetables and fruits,1.2169,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2018-01-15,Cabbage - Retail,KG,vegetables and fruits,1.1655,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2018-02-15,Cabbage - Retail,KG,vegetables and fruits,1.0872,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2018-03-15,Cabbage - Retail,KG,vegetables and fruits,1.1546,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2018-05-15,Cabbage - Retail,KG,vegetables and fruits,2.162,TRY,Turkey,,3023,Ankara,2053,181,15,5,4,2053_181_15_5,
2017-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",37.4201,TRY,Turkey,,3023,Ankara,2053,183,15,5,2,2053_183_15_5,
2017-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",37.6231,TRY,Turkey,,3023,Ankara,2053,183,15,5,2,2053_183_15_5,
2017-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",39.5615,TRY,Turkey,,3023,Ankara,2053,183,15,5,2,2053_183_15_5,
2017-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",42.1456,TRY,Turkey,,3023,Ankara,2053,183,15,5,2,2053_183_15_5,
